,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
14297,2966587,pingchang_aq,2018-04-20 00:00:00,0.177,0.06333333333333334,0.12333333333333334,0.12666666666666665,0.144,0.056666666666666664
14298,2966588,mentougou_aq,2018-04-20 00:00:00,0.18,0.06666666666666667,0.20333333333333334,0.11333333333333333,0.07,0.006666666666666667
14299,2966589,pinggu_aq,2018-04-20 00:00:00,0.11,0.06066666666666667,0.13,0.18666666666666665,0.158,0.08666666666666667
14300,2966590,huairou_aq,2018-04-20 00:00:00,0.137,0.054,0.06,0.13333333333333333,0.202,0.023333333333333334
14301,2966591,miyun_aq,2018-04-20 00:00:00,0.18,0.06366666666666666,0.16333333333333333,0.13333333333333333,0.148,0.043333333333333335
14302,2966592,yanqin_aq,2018-04-20 00:00:00,0.148,0.06066666666666667,0.14666666666666667,0.1,0.144,0.03333333333333333
14303,2966593,dingling_aq,2018-04-20 00:00:00,0.159,0.057,0.18333333333333332,0.11333333333333333,0.064,0.01
14304,2966594,badaling_aq,2018-04-20 00:00:00,0.171,0.06766666666666667,0.12333333333333334,0.1,0.19,0.01
14305,2966595,miyunshuiku_aq,2018-04-20 00:00:00,0.172,0.06166666666666667,0.07666666666666666,0.11333333333333333,0.202,0.04666666666666667
14306,2966596,donggaocun_aq,2018-04-20 00:00:00,0.182,0.06366666666666666,0.13,0.14666666666666667,0.238,0.11333333333333333
14307,2966597,yongledian_aq,2018-04-20 00:00:00,0.163,0.06566666666666666,0.18,0.2,0.114,0.09333333333333334
14308,2966598,yufa_aq,2018-04-20 00:00:00,0.19,0.06666666666666667,0.14666666666666667,0.12666666666666665,0.084,0.04
14309,2966599,liulihe_aq,2018-04-20 00:00:00,0.166,0.07866666666666666,0.16,0.08,0.096,0.006666666666666667
14310,2966600,qianmen_aq,2018-04-20 00:00:00,0.136,0.06366666666666666,0.2733333333333333,0.15333333333333332,0.078,0.07333333333333333
14311,2966601,yongdingmennei_aq,2018-04-20 00:00:00,0.152,0.058333333333333334,0.35333333333333333,0.19333333333333333,0.098,0.07
14312,2966602,xizhimenbei_aq,2018-04-20 00:00:00,0.193,0.0715,0.2633333333333333,0.14666666666666667,0.082,0.02666666666666667
14313,2966603,nansanhuan_aq,2018-04-20 00:00:00,0.17,0.08466666666666667,0.33,0.16,0.04,0.07333333333333333
14314,2966604,dongsihuan_aq,2018-04-20 00:00:00,0.162,0.089,0.31666666666666665,0.15333333333333332,0.072,0.09
14315,2966626,dongsi_aq,2018-04-20 01:00:00,0.153,0.05366666666666667,0.17,0.14,0.15,0.09
14316,2966627,tiantan_aq,2018-04-20 01:00:00,0.159,0.061,0.23666666666666666,0.14666666666666667,0.144,0.056666666666666664
14317,2966628,guanyuan_aq,2018-04-20 01:00:00,0.156,0.06,0.18,0.13333333333333333,0.168,0.07666666666666666
14318,2966629,wanshouxigong_aq,2018-04-20 01:00:00,0.162,0.07766666666666666,0.19333333333333333,0.15333333333333332,0.12,0.08
14319,2966630,aotizhongxin_aq,2018-04-20 01:00:00,0.163,0.06733333333333333,0.19,0.14,0.156,0.06666666666666667
14320,2966631,nongzhanguan_aq,2018-04-20 01:00:00,0.148,0.059,0.17,0.15,0.14,0.09
14321,2966632,wanliu_aq,2018-04-20 01:00:00,0.194,0.077,0.21,0.16,0.12,0.06
14322,2966633,beibuxinqu_aq,2018-04-20 01:00:00,0.164,0.079,0.14666666666666667,0.15555555555555553,0.176,0.05
14323,2966634,zhiwuyuan_aq,2018-04-20 01:00:00,0.1795,0.07477777777777778,0.17166666666666666,0.1511111111111111,0.154,0.06
14324,2966635,fengtaihuayuan_aq,2018-04-20 01:00:00,0.195,0.07055555555555554,0.19666666666666666,0.14666666666666667,0.132,0.07
14325,2966636,yungang_aq,2018-04-20 01:00:00,0.187,0.06633333333333333,0.21,0.15333333333333332,0.116,0.06
14326,2966637,gucheng_aq,2018-04-20 01:00:00,0.21,0.07083333333333333,0.23666666666666666,0.14666666666666667,0.112,0.03
14327,2966638,fangshan_aq,2018-04-20 01:00:00,0.183,0.07533333333333334,0.22666666666666666,0.15333333333333332,0.122,0.056666666666666664
14328,2966639,daxing_aq,2018-04-20 01:00:00,0.166,0.068,0.21,0.16666666666666666,0.127,0.065
14329,2966640,yizhuang_aq,2018-04-20 01:00:00,0.149,0.06066666666666667,0.19333333333333333,0.18000000000000002,0.132,0.07333333333333333
14330,2966641,tongzhou_aq,2018-04-20 01:00:00,0.144,0.07466666666666667,0.14,0.17333333333333334,0.172,0.13333333333333333
14331,2966642,shunyi_aq,2018-04-20 01:00:00,0.153,0.0731111111111111,0.12333333333333334,0.14666666666666667,0.188,0.10666666666666667
14332,2966643,pingchang_aq,2018-04-20 01:00:00,0.162,0.07155555555555554,0.10666666666666667,0.12000000000000001,0.204,0.08
14333,2966644,mentougou_aq,2018-04-20 01:00:00,0.199,0.07,0.18,0.12000000000000001,0.138,0.016666666666666666
14334,2966645,pinggu_aq,2018-04-20 01:00:00,0.132,0.058333333333333334,0.13,0.20666666666666667,0.21,0.09333333333333334
14335,2966646,huairou_aq,2018-04-20 01:00:00,0.152,0.05533333333333333,0.06333333333333334,0.14,0.224,0.04666666666666667
14336,2966647,miyun_aq,2018-04-20 01:00:00,0.181,0.06966666666666667,0.11333333333333333,0.13333333333333333,0.206,0.07
14337,2966648,yanqin_aq,2018-04-20 01:00:00,0.137,0.05566666666666667,0.07333333333333333,0.08666666666666667,0.222,0.03666666666666667
14338,2966649,dingling_aq,2018-04-20 01:00:00,0.164,0.06366666666666666,0.12666666666666668,0.12000000000000001,0.146,0.04
14339,2966650,badaling_aq,2018-04-20 01:00:00,0.148,0.06333333333333334,0.07333333333333333,0.08,0.23,0.013333333333333334
14340,2966651,miyunshuiku_aq,2018-04-20 01:00:00,0.16,0.058666666666666666,0.06666666666666667,0.10666666666666667,0.244,0.05
14341,2966652,donggaocun_aq,2018-04-20 01:00:00,0.185,0.06666666666666667,0.12666666666666668,0.13333333333333333,0.28,0.11666666666666667
14342,2966653,yongledian_aq,2018-04-20 01:00:00,0.166,0.07466666666666667,0.17,0.19333333333333333,0.152,0.11
14343,2966654,yufa_aq,2018-04-20 01:00:00,0.187,0.07833333333333334,0.16666666666666666,0.12666666666666665,0.096,0.05
14344,2966655,liulihe_aq,2018-04-20 01:00:00,0.177,0.08,0.14,0.09333333333333332,0.138,0.016666666666666666
14345,2966656,qianmen_aq,2018-04-20 01:00:00,0.136,0.06633333333333333,0.32666666666666666,0.15333333333333332,0.082,0.09333333333333334
14346,2966657,yongdingmennei_aq,2018-04-20 01:00:00,0.161,0.06266666666666666,0.37333333333333335,0.19333333333333333,0.116,0.11666666666666667
14347,2966658,xizhimenbei_aq,2018-04-20 01:00:00,0.166,0.058333333333333334,0.22666666666666666,0.13333333333333333,0.124,0.04666666666666667
14348,2966659,nansanhuan_aq,2018-04-20 01:00:00,0.161,0.08166666666666667,0.32,0.15333333333333332,0.068,0.08333333333333333
14349,2966660,dongsihuan_aq,2018-04-20 01:00:00,0.153,0.08166666666666667,0.31333333333333335,0.15333333333333332,0.098,0.1
14350,2966682,dongsi_aq,2018-04-20 02:00:00,0.157,0.058666666666666666,0.16666666666666666,0.14,0.194,0.09
14351,2966683,tiantan_aq,2018-04-20 02:00:00,0.156,0.06,0.25,0.14666666666666667,0.178,0.07333333333333333
14352,2966684,guanyuan_aq,2018-04-20 02:00:00,0.154,0.06,0.17,0.13333333333333333,0.212,0.07666666666666666
14353,2966685,wanshouxigong_aq,2018-04-20 02:00:00,0.163,0.07266666666666667,0.18333333333333332,0.15333333333333332,0.168,0.08
14354,2966686,aotizhongxin_aq,2018-04-20 02:00:00,0.169,0.072,0.2,0.14666666666666667,0.184,0.07333333333333333
14355,2966687,nongzhanguan_aq,2018-04-20 02:00:00,0.156,0.05633333333333333,0.17,0.14666666666666667,0.18,0.09333333333333334
14356,2966688,wanliu_aq,2018-04-20 02:00:00,0.18,0.06466666666666666,0.18666666666666668,0.14666666666666667,0.184,0.06666666666666667
14357,2966689,beibuxinqu_aq,2018-04-20 02:00:00,0.17,0.07266666666666667,0.15333333333333332,0.14444444444444446,0.204,0.07
14358,2966690,zhiwuyuan_aq,2018-04-20 02:00:00,0.1695,0.07206666666666667,0.17166666666666666,0.14222222222222222,0.191,0.07333333333333333
14359,2966691,fengtaihuayuan_aq,2018-04-20 02:00:00,0.169,0.07146666666666666,0.19,0.14,0.178,0.07666666666666666
14360,2966692,yungang_aq,2018-04-20 02:00:00,0.199,0.07086666666666666,0.18,0.14,0.19,0.07333333333333333
14361,2966693,gucheng_aq,2018-04-20 02:00:00,0.216,0.07026666666666667,0.19666666666666666,0.14,0.184,0.043333333333333335
14362,2966694,fangshan_aq,2018-04-20 02:00:00,0.175,0.06966666666666667,0.18333333333333332,0.13333333333333333,0.198,0.07333333333333333
14363,2966695,daxing_aq,2018-04-20 02:00:00,0.1625,0.06616666666666667,0.19,0.15333333333333332,0.186,0.08833333333333333
14364,2966696,yizhuang_aq,2018-04-20 02:00:00,0.15,0.06266666666666666,0.19666666666666666,0.17333333333333334,0.174,0.10333333333333333
14365,2966697,tongzhou_aq,2018-04-20 02:00:00,0.136,0.06766666666666667,0.16,0.17333333333333334,0.2,0.12666666666666668
14366,2966698,shunyi_aq,2018-04-20 02:00:00,0.1465,0.06,0.13833333333333334,0.15,0.219,0.10666666666666667
14367,2966699,pingchang_aq,2018-04-20 02:00:00,0.157,0.052333333333333336,0.11666666666666667,0.12666666666666665,0.238,0.08666666666666667
14368,2966700,mentougou_aq,2018-04-20 02:00:00,0.213,0.04466666666666667,0.19333333333333333,0.14,0.174,0.03333333333333333
14369,2966701,pinggu_aq,2018-04-20 02:00:00,0.104,0.037,0.09333333333333334,0.10666666666666667,0.318,0.04666666666666667
14370,2966702,huairou_aq,2018-04-20 02:00:00,0.155,0.057666666666666665,0.10666666666666667,0.14666666666666667,0.248,0.06666666666666667
14371,2966703,miyun_aq,2018-04-20 02:00:00,0.181,0.069,0.13666666666666666,0.13333333333333333,0.222,0.07666666666666666
14372,2966704,yanqin_aq,2018-04-20 02:00:00,0.13,0.04933333333333333,0.056666666666666664,0.08,0.26,0.043333333333333335
14373,2966705,dingling_aq,2018-04-20 02:00:00,0.154,0.05733333333333333,0.12333333333333334,0.12000000000000001,0.192,0.06333333333333334
14374,2966706,badaling_aq,2018-04-20 02:00:00,0.151,0.060333333333333336,0.07666666666666666,0.08,0.248,0.016666666666666666
14375,2966707,miyunshuiku_aq,2018-04-20 02:00:00,0.156,0.056,0.07,0.10666666666666667,0.292,0.05333333333333334
14376,2966708,donggaocun_aq,2018-04-20 02:00:00,0.154,0.0605,0.12,0.14,0.249,0.08166666666666667
14377,2966709,yongledian_aq,2018-04-20 02:00:00,0.152,0.065,0.17,0.17333333333333334,0.206,0.11
14378,2966710,yufa_aq,2018-04-20 02:00:00,0.183,0.08266666666666667,0.17333333333333334,0.12000000000000001,0.136,0.05
14379,2966711,liulihe_aq,2018-04-20 02:00:00,0.19,0.08166666666666667,0.13666666666666666,0.09333333333333332,0.18,0.02
14380,2966712,qianmen_aq,2018-04-20 02:00:00,0.13,0.06733333333333333,0.31,0.15333333333333332,0.128,0.1
14381,2966713,yongdingmennei_aq,2018-04-20 02:00:00,0.168,0.064,0.38,0.19333333333333333,0.156,0.12666666666666668
14382,2966714,xizhimenbei_aq,2018-04-20 02:00:00,0.176,0.06333333333333334,0.26,0.14666666666666667,0.14,0.08333333333333333
14383,2966715,nansanhuan_aq,2018-04-20 02:00:00,0.164,0.081,0.2966666666666667,0.15333333333333332,0.108,0.08333333333333333
14384,2966716,dongsihuan_aq,2018-04-20 02:00:00,0.152,0.07466666666666667,0.30333333333333334,0.16,0.136,0.10333333333333333
14385,2966738,dongsi_aq,2018-04-20 03:00:00,0.161,0.057666666666666665,0.18666666666666668,0.13333333333333333,0.238,0.09
14386,2966739,tiantan_aq,2018-04-20 03:00:00,0.154,0.058666666666666666,0.22666666666666666,0.14666666666666667,0.234,0.08
14387,2966740,guanyuan_aq,2018-04-20 03:00:00,0.158,0.062,0.18333333333333332,0.12666666666666665,0.258,0.07333333333333333
14388,2966741,wanshouxigong_aq,2018-04-20 03:00:00,0.16,0.06833333333333333,0.17333333333333334,0.14,0.23,0.07333333333333333
14389,2966742,aotizhongxin_aq,2018-04-20 03:00:00,0.162,0.06966666666666667,0.17,0.12666666666666665,0.268,0.07333333333333333
14390,2966743,nongzhanguan_aq,2018-04-20 03:00:00,0.149,0.064,0.19,0.14666666666666667,0.214,0.08666666666666667
14391,2966744,wanliu_aq,2018-04-20 03:00:00,0.165,0.06433333333333334,0.15666666666666668,0.14,0.262,0.07333333333333333
14392,2966745,beibuxinqu_aq,2018-04-20 03:00:00,0.176,0.072,0.15,0.14,0.248,0.07333333333333333
14393,2966746,zhiwuyuan_aq,2018-04-20 03:00:00,0.173,0.07153333333333334,0.17,0.14,0.242,0.07333333333333333
14394,2966747,fengtaihuayuan_aq,2018-04-20 03:00:00,0.17,0.07106666666666667,0.19,0.14,0.236,0.07333333333333333
14395,2966748,yungang_aq,2018-04-20 03:00:00,0.178,0.07060000000000001,0.16,0.12000000000000001,0.268,0.07333333333333333
14396,2966749,gucheng_aq,2018-04-20 03:00:00,0.197,0.07013333333333334,0.19,0.12666666666666665,0.25,0.056666666666666664
14397,2966750,fangshan_aq,2018-04-20 03:00:00,0.162,0.06966666666666667,0.18,0.12000000000000001,0.252,0.08
14398,2966751,daxing_aq,2018-04-20 03:00:00,0.156,0.0665,0.185,0.13666666666666666,0.239,0.09666666666666666
14399,2966752,yizhuang_aq,2018-04-20 03:00:00,0.15,0.06333333333333334,0.19,0.15333333333333332,0.226,0.11333333333333333
14400,2966753,tongzhou_aq,2018-04-20 03:00:00,0.128,0.063,0.17333333333333334,0.16,0.248,0.12
14401,2966754,shunyi_aq,2018-04-20 03:00:00,0.154,0.057833333333333334,0.165,0.14333333333333334,0.244,0.10166666666666667
14402,2966755,pingchang_aq,2018-04-20 03:00:00,0.18,0.05266666666666667,0.15666666666666668,0.12666666666666665,0.24,0.08333333333333333
14403,2966756,mentougou_aq,2018-04-20 03:00:00,0.202,0.0475,0.17333333333333334,0.12000000000000001,0.256,0.043333333333333335
14404,2966757,pinggu_aq,2018-04-20 03:00:00,0.09,0.042333333333333334,0.07333333333333333,0.08,0.398,0.03666666666666667
14405,2966758,huairou_aq,2018-04-20 03:00:00,0.159,0.06666666666666667,0.11333333333333333,0.16666666666666666,0.284,0.07666666666666666
14406,2966759,miyun_aq,2018-04-20 03:00:00,0.145,0.057,0.12333333333333334,0.12000000000000001,0.302,0.07333333333333333
14407,2966760,yanqin_aq,2018-04-20 03:00:00,0.131,0.04766666666666667,0.06333333333333334,0.08,0.286,0.043333333333333335
14408,2966761,dingling_aq,2018-04-20 03:00:00,0.171,0.06333333333333334,0.15666666666666668,0.13333333333333333,0.212,0.07333333333333333
14409,2966762,badaling_aq,2018-04-20 03:00:00,0.147,0.055,0.07,0.08,0.298,0.02
14410,2966763,miyunshuiku_aq,2018-04-20 03:00:00,0.143,0.053,0.07333333333333333,0.10666666666666667,0.344,0.056666666666666664
14411,2966764,donggaocun_aq,2018-04-20 03:00:00,0.145,0.05683333333333333,0.11833333333333333,0.13,0.31,0.07166666666666667
14412,2966765,yongledian_aq,2018-04-20 03:00:00,0.147,0.06066666666666667,0.16333333333333333,0.15333333333333332,0.276,0.08666666666666667
14413,2966766,yufa_aq,2018-04-20 03:00:00,0.157,0.06366666666666666,0.12666666666666668,0.08666666666666667,0.234,0.05
14414,2966767,liulihe_aq,2018-04-20 03:00:00,0.171,0.07366666666666667,0.12,0.08666666666666667,0.246,0.03
14415,2966768,qianmen_aq,2018-04-20 03:00:00,0.14,0.06866666666666667,0.26,0.14666666666666667,0.202,0.09666666666666666
14416,2966769,yongdingmennei_aq,2018-04-20 03:00:00,0.161,0.06266666666666666,0.32666666666666666,0.17333333333333334,0.238,0.14
14417,2966770,xizhimenbei_aq,2018-04-20 03:00:00,0.179,0.06233333333333333,0.26,0.12666666666666665,0.192,0.10666666666666667
14418,2966771,nansanhuan_aq,2018-04-20 03:00:00,0.15,0.07333333333333333,0.3566666666666667,0.14666666666666667,0.142,0.08333333333333333
14419,2966772,dongsihuan_aq,2018-04-20 03:00:00,0.145,0.072,0.31666666666666665,0.14666666666666667,0.18,0.1
14420,2966794,dongsi_aq,2018-04-20 04:00:00,0.152,0.05533333333333333,0.16,0.12000000000000001,0.31,0.08
14421,2966795,tiantan_aq,2018-04-20 04:00:00,0.15,0.058333333333333334,0.18666666666666668,0.12666666666666665,0.298,0.07666666666666666
14422,2966796,guanyuan_aq,2018-04-20 04:00:00,0.151,0.057666666666666665,0.16333333333333333,0.11333333333333333,0.332,0.06333333333333334
14423,2966797,wanshouxigong_aq,2018-04-20 04:00:00,0.151,0.06833333333333333,0.15,0.12666666666666665,0.302,0.06333333333333334
14424,2966798,aotizhongxin_aq,2018-04-20 04:00:00,0.152,0.064,0.16666666666666666,0.11333333333333333,0.326,0.06333333333333334
14425,2966799,nongzhanguan_aq,2018-04-20 04:00:00,0.144,0.058666666666666666,0.16666666666666666,0.12666666666666665,0.28,0.07666666666666666
14426,2966800,wanliu_aq,2018-04-20 04:00:00,0.154,0.064,0.15333333333333332,0.12000000000000001,0.326,0.06666666666666667
14427,2966801,beibuxinqu_aq,2018-04-20 04:00:00,0.167,0.06866666666666667,0.16,0.12666666666666665,0.296,0.07
14428,2966802,zhiwuyuan_aq,2018-04-20 04:00:00,0.1755,0.06433333333333334,0.16166666666666665,0.12333333333333334,0.299,0.06833333333333333
14429,2966803,fengtaihuayuan_aq,2018-04-20 04:00:00,0.184,0.06,0.16333333333333333,0.12000000000000001,0.302,0.06666666666666667
14430,2966804,yungang_aq,2018-04-20 04:00:00,0.163,0.05566666666666667,0.13333333333333333,0.10666666666666667,0.342,0.07
14431,2966805,gucheng_aq,2018-04-20 04:00:00,0.173,0.058166666666666665,0.18,0.11333333333333333,0.314,0.07
14432,2966806,fangshan_aq,2018-04-20 04:00:00,0.146,0.06066666666666667,0.13,0.1,0.338,0.07
14433,2966807,daxing_aq,2018-04-20 04:00:00,0.1425,0.058333333333333334,0.14833333333333334,0.11,0.317,0.08666666666666667
14434,2966808,yizhuang_aq,2018-04-20 04:00:00,0.139,0.056,0.16666666666666666,0.12000000000000001,0.296,0.10333333333333333
14435,2966809,tongzhou_aq,2018-04-20 04:00:00,0.127,0.058,0.13333333333333333,0.12000000000000001,0.324,0.09666666666666666
14436,2966810,shunyi_aq,2018-04-20 04:00:00,0.1495,0.059666666666666666,0.13833333333333334,0.12000000000000001,0.314,0.08666666666666667
14437,2966811,pingchang_aq,2018-04-20 04:00:00,0.172,0.06133333333333333,0.14333333333333334,0.12000000000000001,0.304,0.07666666666666666
14438,2966812,mentougou_aq,2018-04-20 04:00:00,0.186,0.05216666666666667,0.18,0.11333333333333333,0.316,0.05333333333333334
14439,2966813,pinggu_aq,2018-04-20 04:00:00,0.095,0.043,0.07333333333333333,0.08666666666666667,0.418,0.04
14440,2966814,huairou_aq,2018-04-20 04:00:00,0.164,0.06,0.08666666666666667,0.13333333333333333,0.388,0.07333333333333333
14441,2966815,miyun_aq,2018-04-20 04:00:00,0.1475,0.022,0.10333333333333333,0.09333333333333332,0.384,0.06666666666666667
14442,2966816,yanqin_aq,2018-04-20 04:00:00,0.131,0.044333333333333336,0.056666666666666664,0.08,0.33,0.043333333333333335
14443,2966817,dingling_aq,2018-04-20 04:00:00,0.167,0.065,0.16333333333333333,0.12666666666666665,0.244,0.07
14444,2966818,badaling_aq,2018-04-20 04:00:00,0.149,0.054,0.07666666666666666,0.08,0.328,0.02666666666666667
14445,2966819,miyunshuiku_aq,2018-04-20 04:00:00,0.128,0.048,0.08,0.1,0.414,0.056666666666666664
14446,2966820,donggaocun_aq,2018-04-20 04:00:00,0.135,0.05383333333333333,0.04666666666666667,0.060000000000000005,0.412,0.1
14447,2966821,yongledian_aq,2018-04-20 04:00:00,0.142,0.059666666666666666,0.17,0.13333333333333333,0.308,0.07666666666666666
14448,2966822,yufa_aq,2018-04-20 04:00:00,0.112,0.039,0.06333333333333334,0.05333333333333334,0.346,0.04666666666666667
14449,2966823,liulihe_aq,2018-04-20 04:00:00,0.161,0.07033333333333333,0.1,0.08,0.318,0.03333333333333333
14450,2966824,qianmen_aq,2018-04-20 04:00:00,0.125,0.06466666666666666,0.24333333333333335,0.12666666666666665,0.264,0.08666666666666667
14451,2966825,yongdingmennei_aq,2018-04-20 04:00:00,0.151,0.06,0.29,0.14666666666666667,0.308,0.11
14452,2966826,xizhimenbei_aq,2018-04-20 04:00:00,0.162,0.058,0.23666666666666666,0.11333333333333333,0.242,0.10333333333333333
14453,2966827,nansanhuan_aq,2018-04-20 04:00:00,0.138,0.06866666666666667,0.31333333333333335,0.12666666666666665,0.186,0.07
14454,2966828,dongsihuan_aq,2018-04-20 04:00:00,0.132,0.066,0.33,0.13333333333333333,0.234,0.08666666666666667
14455,2966850,dongsi_aq,2018-04-20 05:00:00,0.145,0.05433333333333333,0.12333333333333334,0.10666666666666667,0.388,0.06666666666666667
14456,2966851,tiantan_aq,2018-04-20 05:00:00,0.133,0.05366666666666667,0.13333333333333333,0.1,0.366,0.07
14457,2966852,guanyuan_aq,2018-04-20 05:00:00,0.144,0.058333333333333334,0.12666666666666668,0.1,0.406,0.05333333333333334
14458,2966853,wanshouxigong_aq,2018-04-20 05:00:00,0.14,0.06433333333333334,0.11666666666666667,0.10666666666666667,0.382,0.05
14459,2966854,aotizhongxin_aq,2018-04-20 05:00:00,0.146,0.066,0.14,0.10666666666666667,0.388,0.056666666666666664
14460,2966855,nongzhanguan_aq,2018-04-20 05:00:00,0.137,0.057,0.13333333333333333,0.10666666666666667,0.344,0.06
14461,2966856,wanliu_aq,2018-04-20 05:00:00,0.149,0.06833333333333333,0.18666666666666668,0.11333333333333333,0.36,0.06333333333333334
14462,2966857,beibuxinqu_aq,2018-04-20 05:00:00,0.154,0.06266666666666666,0.15333333333333332,0.12000000000000001,0.36,0.06666666666666667
14463,2966858,zhiwuyuan_aq,2018-04-20 05:00:00,0.1615,0.06011111111111111,0.13833333333333334,0.11333333333333334,0.37,0.06166666666666667
14464,2966859,fengtaihuayuan_aq,2018-04-20 05:00:00,0.169,0.05755555555555554,0.12333333333333334,0.10666666666666667,0.38,0.056666666666666664
14465,2966860,yungang_aq,2018-04-20 05:00:00,0.149,0.055,0.09666666666666666,0.09333333333333332,0.418,0.06333333333333334
14466,2966861,gucheng_aq,2018-04-20 05:00:00,0.16,0.057666666666666665,0.13666666666666666,0.1,0.384,0.06666666666666667
14467,2966862,fangshan_aq,2018-04-20 05:00:00,0.139,0.060333333333333336,0.09333333333333334,0.08666666666666667,0.418,0.06333333333333334
14468,2966863,daxing_aq,2018-04-20 05:00:00,0.1235,0.0525,0.09166666666666666,0.08000000000000002,0.413,0.07166666666666667
14469,2966864,yizhuang_aq,2018-04-20 05:00:00,0.108,0.04466666666666667,0.09,0.07333333333333333,0.408,0.08
14470,2966865,tongzhou_aq,2018-04-20 05:00:00,0.123,0.051666666666666666,0.10333333333333333,0.08666666666666667,0.404,0.07
14471,2966866,shunyi_aq,2018-04-20 05:00:00,0.14,0.05366666666666667,0.10333333333333333,0.09666666666666668,0.404,0.07166666666666667
14472,2966867,pingchang_aq,2018-04-20 05:00:00,0.157,0.05566666666666667,0.10333333333333333,0.10666666666666667,0.404,0.07333333333333333
14473,2966868,mentougou_aq,2018-04-20 05:00:00,0.161,0.054,0.15333333333333332,0.1,0.378,0.05333333333333334
14474,2966869,pinggu_aq,2018-04-20 05:00:00,0.098,0.038,0.07333333333333333,0.09333333333333332,0.454,0.043333333333333335
14475,2966870,huairou_aq,2018-04-20 05:00:00,0.144,0.05433333333333333,0.08,0.12000000000000001,0.448,0.07666666666666666
14476,2966871,miyun_aq,2018-04-20 05:00:00,0.139,0.002,0.07,0.09333333333333332,0.46,0.06666666666666667
14477,2966872,yanqin_aq,2018-04-20 05:00:00,0.134,0.04933333333333333,0.056666666666666664,0.08,0.374,0.04
14478,2966873,dingling_aq,2018-04-20 05:00:00,0.172,0.06533333333333333,0.16666666666666666,0.12666666666666665,0.29,0.07333333333333333
14479,2966874,badaling_aq,2018-04-20 05:00:00,0.143,0.06366666666666666,0.08666666666666667,0.08,0.388,0.02666666666666667
14480,2966875,miyunshuiku_aq,2018-04-20 05:00:00,0.108,0.042666666666666665,0.06333333333333334,0.08,0.482,0.06
14481,2966876,donggaocun_aq,2018-04-20 05:00:00,0.129,0.045,0.006666666666666667,0.09333333333333332,0.45,0.1
14482,2966877,yongledian_aq,2018-04-20 05:00:00,0.143,0.05733333333333333,0.15666666666666668,0.11333333333333333,0.27,0.06666666666666667
14483,2966878,yufa_aq,2018-04-20 05:00:00,0.112,0.041666666666666664,0.056666666666666664,0.04666666666666666,0.404,0.04
14484,2966879,liulihe_aq,2018-04-20 05:00:00,0.163,0.06866666666666667,0.08,0.07333333333333333,0.382,0.03
14485,2966880,qianmen_aq,2018-04-20 05:00:00,0.118,0.059333333333333335,0.2,0.1,0.342,0.07
14486,2966881,yongdingmennei_aq,2018-04-20 05:00:00,0.143,0.05366666666666667,0.23,0.11333333333333333,0.386,0.09666666666666666
14487,2966882,xizhimenbei_aq,2018-04-20 05:00:00,0.158,0.059,0.21333333333333335,0.1,0.3,0.09
14488,2966883,nansanhuan_aq,2018-04-20 05:00:00,0.117,0.07466666666666667,0.22666666666666666,0.1,0.301,0.05333333333333334
14489,2966884,dongsihuan_aq,2018-04-20 05:00:00,0.12,0.064,0.29,0.10666666666666667,0.302,0.06666666666666667
14490,2966906,dongsi_aq,2018-04-20 06:00:00,0.117,0.04633333333333333,0.09,0.06666666666666667,0.46,0.05
14491,2966907,tiantan_aq,2018-04-20 06:00:00,0.104,0.043666666666666666,0.12333333333333334,0.06666666666666667,0.42,0.05333333333333334
14492,2966908,guanyuan_aq,2018-04-20 06:00:00,0.12,0.04833333333333333,0.09666666666666666,0.07333333333333333,0.476,0.04
14493,2966909,wanshouxigong_aq,2018-04-20 06:00:00,0.102,0.052,0.09,0.07333333333333333,0.444,0.03333333333333333
14494,2966910,aotizhongxin_aq,2018-04-20 06:00:00,0.124,0.064,0.10333333333333333,0.06666666666666667,0.458,0.043333333333333335
14495,2966911,nongzhanguan_aq,2018-04-20 06:00:00,0.113,0.048666666666666664,0.09333333333333334,0.06666666666666667,0.418,0.04
14496,2966912,wanliu_aq,2018-04-20 06:00:00,0.13,0.071,0.12,0.09333333333333332,0.436,0.05
14497,2966913,beibuxinqu_aq,2018-04-20 06:00:00,0.142,0.06466666666666666,0.14,0.11333333333333333,0.412,0.06
14498,2966914,zhiwuyuan_aq,2018-04-20 06:00:00,0.136,0.06108333333333334,0.11166666666666666,0.09666666666666666,0.429,0.05333333333333334
14499,2966915,fengtaihuayuan_aq,2018-04-20 06:00:00,0.13,0.0575,0.08333333333333333,0.08,0.446,0.04666666666666667
14500,2966916,yungang_aq,2018-04-20 06:00:00,0.139,0.05391666666666667,0.08666666666666667,0.08,0.453,0.05333333333333334
14501,2966917,gucheng_aq,2018-04-20 06:00:00,0.148,0.050333333333333334,0.09,0.08,0.46,0.06
14502,2966918,fangshan_aq,2018-04-20 06:00:00,0.108,0.05366666666666667,0.07,0.06666666666666667,0.47,0.06
14503,2966919,daxing_aq,2018-04-20 06:00:00,0.082,0.04633333333333333,0.06,0.04666666666666666,0.45,0.05
14504,2966920,yizhuang_aq,2018-04-20 06:00:00,0.127,0.04883333333333333,0.12333333333333334,0.060000000000000005,0.456,0.06666666666666667
