index_col,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
639,0.133,0.060666666666666674,0.22333333333333333,0.09333333333333332,0.546,0.07333333333333332
640,0.124,0.055,0.22,0.08666666666666667,0.562,0.06666666666666668
641,0.11800000000000001,0.058666666666666666,0.19666666666666666,0.08666666666666667,0.546,0.08333333333333333
642,0.126,0.073,0.24,0.08,0.506,0.06333333333333334
643,0.139,0.06766666666666668,0.2466666666666667,0.08,0.46799999999999997,0.04
644,0.17300000000000001,0.081,0.2733333333333333,0.08666666666666667,0.452,0.05333333333333334
645,0.201,0.08533333333333333,0.3033333333333333,0.1,0.41200000000000003,0.05666666666666665
646,0.21,0.08933333333333332,0.38,0.10666666666666667,0.35600000000000004,0.05
647,0.218,0.08633333333333333,0.3933333333333333,0.11333333333333333,0.278,0.05
648,0.231,0.08633333333333333,0.61,0.11333333333333333,0.128,0.04
649,0.225,0.09333333333333334,0.83,0.11333333333333333,0.013999999999999999,0.03333333333333333
650,0.22,0.08688888888888889,0.7733333333333333,0.10666666666666667,0.004,0.03333333333333333
651,0.215,0.0958888888888889,0.74,0.1,0.004,0.03333333333333333
652,0.126,0.091,0.4566666666666666,0.07333333333333332,0.07,0.013333333333333334
653,0.066,0.037000000000000005,0.44,0.06666666666666668,0.027999999999999997,0.04
654,0.075,0.042666666666666665,0.4733333333333333,0.07333333333333332,0.004,0.03666666666666667
655,0.08,0.050166666666666665,0.46833333333333327,0.07333333333333332,0.037000000000000005,0.05333333333333334
656,0.085,0.057666666666666665,0.4633333333333333,0.07333333333333332,0.07,0.07
657,0.109,0.05666666666666665,0.4166666666666667,0.08666666666666667,0.11800000000000001,0.08
658,0.12300000000000001,0.059000000000000004,0.4666666666666667,0.1,0.12,0.06333333333333334
659,0.12,0.04766666666666667,0.38,0.07333333333333332,0.19399999999999998,0.08333333333333333
660,0.11,0.057333333333333326,0.3233333333333333,0.06666666666666668,0.26,0.1
661,0.09,0.04366666666666666,0.32666666666666666,0.06666666666666668,0.244,0.09666666666666666
662,0.092,0.058666666666666666,0.25,0.06666666666666668,0.32799999999999996,0.11333333333333333
663,0.115,0.059333333333333335,0.3033333333333333,0.07333333333333332,0.326,0.10666666666666667
664,0.11800000000000001,0.07066666666666667,0.3033333333333333,0.08,0.37200000000000005,0.10333333333333332
665,0.11699999999999999,0.05833333333333333,0.22333333333333333,0.08666666666666667,0.414,0.08
666,0.132,0.069,0.36,0.1,0.314,0.05666666666666665
667,0.141,0.061,0.5833333333333334,0.12,0.134,0.04666666666666667
668,0.11599999999999999,0.04133333333333333,0.3233333333333333,0.08666666666666667,0.29,0.05666666666666665
669,0.109,0.044000000000000004,0.28,0.08,0.316,0.06333333333333334
670,0.071,0.05533333333333333,0.19,0.05333333333333334,0.28,0.06
671,0.056666666666666664,0.04855555555555555,0.16777777777777778,0.042222222222222223,0.2386666666666667,0.05222222222222222
672,0.042333333333333334,0.04177777777777778,0.14555555555555558,0.03111111111111111,0.19733333333333336,0.044444444444444446
673,0.027999999999999997,0.035,0.12333333333333335,0.02,0.156,0.03666666666666667
674,0.025,0.017333333333333333,0.18,0.02666666666666667,0.11199999999999999,0.02666666666666667
675,0.016,0.010666666666666666,0.12333333333333335,0.02666666666666667,0.099,0.02666666666666667
676,0.012,0.011666666666666669,0.15666666666666668,0.03333333333333333,0.12,0.02333333333333333
677,0.015,0.02266666666666667,0.23,0.04,0.092,0.016666666666666666
678,0.015,0.023666666666666662,0.21333333333333332,0.04666666666666666,0.11599999999999999,0.02
679,0.019,0.034,0.19,0.07333333333333332,0.138,0.03333333333333333
680,0.038,0.02666666666666667,0.19666666666666666,0.12,0.132,0.05666666666666665
681,0.034,0.025333333333333333,0.17333333333333334,0.10666666666666667,0.154,0.08666666666666667
682,0.032,0.021666666666666667,0.12333333333333335,0.08666666666666667,0.192,0.07
683,0.03,0.025666666666666667,0.12,0.06666666666666668,0.21600000000000003,0.06
684,0.033,0.017,0.10333333333333332,0.06000000000000001,0.242,0.05333333333333334
685,0.033,0.014666666666666666,0.09333333333333334,0.05333333333333334,0.27399999999999997,0.04666666666666667
686,0.024,0.019,0.12666666666666668,0.04666666666666666,0.28800000000000003,0.04
687,0.035,0.019,0.13666666666666666,0.05333333333333334,0.294,0.03666666666666667
688,0.027999999999999997,0.022000000000000002,0.14666666666666667,0.05333333333333334,0.302,0.02333333333333333
689,0.025,0.019666666666666662,0.15666666666666668,0.04,0.28,0.02666666666666667
690,0.0275,0.019666666666666662,0.19166666666666665,0.04,0.254,0.021666666666666667
691,0.03,0.019666666666666662,0.22666666666666666,0.04,0.228,0.016666666666666666
692,0.026000000000000002,0.013999999999999999,0.21666666666666667,0.04,0.204,0.02333333333333333
693,0.019,0.01633333333333333,0.2633333333333333,0.04666666666666666,0.162,0.02333333333333333
694,0.027000000000000003,0.01633333333333333,0.32,0.05333333333333334,0.11199999999999999,0.02333333333333333
695,0.027000000000000003,0.021333333333333333,0.32,0.06000000000000001,0.092,0.02
696,0.026000000000000002,0.031,0.52,0.07333333333333332,0.008,0.013333333333333334
697,0.029,0.03183333333333333,0.4683333333333334,0.06666666666666667,0.009000000000000001,0.013333333333333334
698,0.032,0.03266666666666666,0.4166666666666667,0.06000000000000001,0.01,0.013333333333333334
699,0.039,0.018666666666666668,0.4133333333333333,0.05333333333333334,0.016,0.006666666666666667
700,0.034,0.032,0.4266666666666667,0.04666666666666666,0.013999999999999999,0.01
701,0.044000000000000004,0.027666666666666662,0.4533333333333333,0.04666666666666666,0.004,0.016666666666666666
702,0.055,0.09933333333333333,0.34,0.04,0.048,0.02
703,0.078,0.215,0.2,0.03333333333333333,0.114,0.016666666666666666
