,id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
7826,2719702,shangdianzi_meo,2018-04-20 03:00:00,Hail,23.3,976.2,50.0,6.4,244.0
7827,2719703,pinggu_meo,2018-04-20 03:00:00,Sunny/clear,24.7,1007.3,43.0,3.4,134.0
7828,2719704,tongzhou_meo,2018-04-20 03:00:00,Hail,23.1,1008.6,50.0,3.8,148.0
7829,2719705,chaoyang_meo,2018-04-20 03:00:00,Hail,22.2,1006.8,52.0,3.0,227.0
7830,2719706,pingchang_meo,2018-04-20 03:00:00,Hail,21.9,1002.1,52.0,2.4,110.0
7831,2719707,zhaitang_meo,2018-04-20 03:00:00,Hail,21.6,958.4,54.0,3.4,90.0
7832,2719708,mentougou_meo,2018-04-20 03:00:00,Hail,21.8,1000.9,50.0,2.6,125.0
7833,2719709,beijing_meo,2018-04-20 03:00:00,Hail,22.1,1007.1,50.0,1.8,136.0
7834,2719710,shijingshan_meo,2018-04-20 03:00:00,Hail,21.9,1003.3,52.0,0.9,80.0
7835,2719711,fengtai_meo,2018-04-20 03:00:00,Hail,22.9,1004.4,49.0,2.4,61.0
7836,2719712,daxing_meo,2018-04-20 03:00:00,Hail,22.5,1006.4,52.0,3.0,140.0
7837,2719713,fangshan_meo,2018-04-20 03:00:00,Hail,21.9,1005.1,45.0,2.4,239.0
7838,2719714,xiayunling_meo,2018-04-20 03:00:00,Sunny/clear,24.2,962.5,46.0,4.2,167.0
7839,2721230,shunyi_meo,2018-04-20 04:00:00,Sunny/clear,25.0,1006.5,46.0,2.8,183.0
7840,2721231,hadian_meo,2018-04-20 04:00:00,Hail,24.7,1004.3,47.0,1.4,141.0
7841,2721232,yanqing_meo,2018-04-20 04:00:00,Hail,23.5,952.7,45.0,3.0,145.0
7842,2721233,miyun_meo,2018-04-20 04:00:00,Hail,26.2,1001.3,43.0,1.7,193.0
7843,2721234,huairou_meo,2018-04-20 04:00:00,Hail,25.1,1001.1,46.0,2.1,144.0
7844,2721235,shangdianzi_meo,2018-04-20 04:00:00,Hail,24.1,975.4,48.0,7.2,251.0
7845,2721236,pinggu_meo,2018-04-20 04:00:00,Sunny/clear,26.2,1006.5,41.0,2.6,173.0
7846,2721237,tongzhou_meo,2018-04-20 04:00:00,Hail,24.6,1007.8,46.0,2.2,149.0
7847,2721238,chaoyang_meo,2018-04-20 04:00:00,Hail,23.6,1006.0,48.0,2.4,122.0
7848,2721239,pingchang_meo,2018-04-20 04:00:00,Hail,23.2,1001.1,48.0,1.9,98.0
7849,2721240,zhaitang_meo,2018-04-20 04:00:00,Hail,25.0,957.2,42.0,3.3,49.0
7850,2721241,mentougou_meo,2018-04-20 04:00:00,Hail,23.5,1000.0,46.0,2.5,183.0
7851,2721242,beijing_meo,2018-04-20 04:00:00,Hail,24.5,1006.2,45.0,2.0,175.0
7852,2721243,shijingshan_meo,2018-04-20 04:00:00,Hail,23.5,1002.4,46.0,1.8,181.0
7853,2721244,fengtai_meo,2018-04-20 04:00:00,Hail,24.7,1003.5,48.0,1.7,119.0
7854,2721245,daxing_meo,2018-04-20 04:00:00,Hail,24.6,1005.4,46.0,1.3,61.0
7855,2721246,fangshan_meo,2018-04-20 04:00:00,Hail,23.8,1004.3,42.0,2.1,162.0
7856,2721247,xiayunling_meo,2018-04-20 04:00:00,Sunny/clear,24.5,962.1,43.0,4.3,158.0
7857,2722763,shunyi_meo,2018-04-20 05:00:00,Sunny/clear,25.8,1005.7,43.0,4.1,204.0
7858,2722764,hadian_meo,2018-04-20 05:00:00,Hail,26.5,1003.3,43.0,2.7,228.0
7859,2722765,yanqing_meo,2018-04-20 05:00:00,Hail,23.1,951.9,47.0,5.0,90.0
7860,2722766,miyun_meo,2018-04-20 05:00:00,Hail,26.8,1000.3,40.0,3.3,172.0
7861,2722767,huairou_meo,2018-04-20 05:00:00,Hail,26.2,1000.0,45.0,3.5,150.0
7862,2722768,shangdianzi_meo,2018-04-20 05:00:00,Hail,26.5,974.4,42.0,6.3,229.0
7863,2722769,pinggu_meo,2018-04-20 05:00:00,Sunny/clear,26.7,1005.4,38.0,3.2,195.0
7864,2722770,tongzhou_meo,2018-04-20 05:00:00,Hail,26.2,1006.6,41.0,3.5,185.0
7865,2722771,chaoyang_meo,2018-04-20 05:00:00,Hail,25.7,1004.9,43.0,3.0,196.0
7866,2722772,pingchang_meo,2018-04-20 05:00:00,Hail,24.6,1000.0,45.0,2.7,103.0
7867,2722773,zhaitang_meo,2018-04-20 05:00:00,Sunny/clear,29.8,955.9,20.0,8.2,143.0
7868,2722774,mentougou_meo,2018-04-20 05:00:00,Hail,25.0,999.0,44.0,2.3,145.0
7869,2722775,beijing_meo,2018-04-20 05:00:00,Hail,26.2,1005.1,41.0,2.1,212.0
7870,2722776,shijingshan_meo,2018-04-20 05:00:00,Hail,25.0,1001.4,44.0,3.3,168.0
7871,2722777,fengtai_meo,2018-04-20 05:00:00,Hail,26.5,1002.5,44.0,1.3,177.0
7872,2722778,daxing_meo,2018-04-20 05:00:00,Hail,26.5,1004.4,43.0,2.0,194.0
7873,2722779,fangshan_meo,2018-04-20 05:00:00,Hail,25.9,1003.2,38.0,4.3,178.0
7874,2722780,xiayunling_meo,2018-04-20 05:00:00,Sunny/clear,25.2,961.4,41.0,6.3,184.0
7875,2724296,shunyi_meo,2018-04-20 06:00:00,Sunny/clear,27.2,1004.6,40.0,2.8,194.0
7876,2724297,hadian_meo,2018-04-20 06:00:00,Sunny/clear,27.9,1002.0,39.0,2.1,170.0
7877,2724298,yanqing_meo,2018-04-20 06:00:00,Hail,24.8,951.0,37.0,6.4,183.0
7878,2724299,miyun_meo,2018-04-20 06:00:00,Hail,27.5,999.7,38.0,3.8,214.0
7879,2724300,huairou_meo,2018-04-20 06:00:00,Hail,26.8,999.3,41.0,2.7,183.0
7880,2724301,shangdianzi_meo,2018-04-20 06:00:00,Sunny/clear,26.4,974.0,40.0,11.6,235.0
7881,2724302,pinggu_meo,2018-04-20 06:00:00,Sunny/clear,27.7,1004.7,37.0,3.4,193.0
7882,2724303,tongzhou_meo,2018-04-20 06:00:00,Hail,27.8,1005.6,39.0,1.7,93.0
7883,2724304,chaoyang_meo,2018-04-20 06:00:00,Hail,27.6,1003.8,39.0,3.8,212.0
7884,2724305,pingchang_meo,2018-04-20 06:00:00,Hail,26.2,999.0,43.0,2.3,93.0
7885,2724306,zhaitang_meo,2018-04-20 06:00:00,Sunny/clear,29.3,955.5,20.0,10.3,164.0
7886,2724307,mentougou_meo,2018-04-20 06:00:00,Hail,26.6,998.1,41.0,4.1,186.0
7887,2724308,beijing_meo,2018-04-20 06:00:00,Hail,28.5,1004.0,36.0,3.2,181.0
7888,2724309,shijingshan_meo,2018-04-20 06:00:00,Hail,27.4,1000.3,40.0,4.3,199.0
7889,2724310,fengtai_meo,2018-04-20 06:00:00,Sunny/clear,28.1,1001.5,40.0,2.4,215.0
7890,2724311,daxing_meo,2018-04-20 06:00:00,Sunny/clear,28.1,1003.3,38.0,4.0,171.0
7891,2724312,fangshan_meo,2018-04-20 06:00:00,Sunny/clear,26.7,1002.2,35.0,3.4,211.0
7892,2724313,xiayunling_meo,2018-04-20 06:00:00,Sunny/clear,25.4,961.1,40.0,5.3,195.0
7893,2725829,shunyi_meo,2018-04-20 07:00:00,Sunny/clear,27.9,1003.5,38.0,2.9,157.0
7894,2725830,hadian_meo,2018-04-20 07:00:00,Sunny/clear,28.9,1001.1,37.0,2.5,178.0
7895,2725831,yanqing_meo,2018-04-20 07:00:00,Hail,24.5,950.4,41.0,4.7,143.0
7896,2725832,miyun_meo,2018-04-20 07:00:00,Hail,27.8,998.7,38.0,2.3,165.0
7897,2725833,huairou_meo,2018-04-20 07:00:00,Hail,28.0,998.3,39.0,2.5,217.0
7898,2725834,shangdianzi_meo,2018-04-20 07:00:00,Sunny/clear,26.7,973.4,38.0,7.7,223.0
7899,2725835,pinggu_meo,2018-04-20 07:00:00,Sunny/clear,28.1,1003.7,36.0,3.5,122.0
7900,2725836,tongzhou_meo,2018-04-20 07:00:00,Hail,28.3,1004.7,39.0,2.7,109.0
7901,2725837,chaoyang_meo,2018-04-20 07:00:00,Sunny/clear,28.9,1002.7,34.0,4.4,204.0
7902,2725838,pingchang_meo,2018-04-20 07:00:00,Hail,27.6,997.7,37.0,4.6,146.0
7903,2725839,zhaitang_meo,2018-04-20 07:00:00,Sunny/clear,28.7,955.0,19.0,8.5,178.0
7904,2725840,mentougou_meo,2018-04-20 07:00:00,Hail,27.7,997.1,39.0,2.8,204.0
7905,2725841,beijing_meo,2018-04-20 07:00:00,Sunny/clear,29.2,1003.0,32.0,4.6,222.0
7906,2725842,shijingshan_meo,2018-04-20 07:00:00,Hail,27.4,999.3,39.0,3.4,202.0
7907,2725843,fengtai_meo,2018-04-20 07:00:00,Sunny/clear,28.3,1000.5,38.0,2.2,209.0
7908,2725844,daxing_meo,2018-04-20 07:00:00,Sunny/clear,29.0,1002.4,34.0,4.2,185.0
7909,2725845,fangshan_meo,2018-04-20 07:00:00,Sunny/clear,27.5,1001.3,32.0,5.5,210.0
7910,2725846,xiayunling_meo,2018-04-20 07:00:00,Sunny/clear,25.6,960.5,40.0,4.2,168.0
7911,2727362,shunyi_meo,2018-04-20 08:00:00,Sunny/clear,29.0,1002.7,36.0,2.7,177.0
7912,2727363,hadian_meo,2018-04-20 08:00:00,Sunny/clear,29.2,1000.4,35.0,3.8,211.0
7913,2727364,yanqing_meo,2018-04-20 08:00:00,Hail,24.4,950.2,42.0,3.2,119.0
7914,2727365,miyun_meo,2018-04-20 08:00:00,Hail,28.1,997.9,37.0,2.7,192.0
7915,2727366,huairou_meo,2018-04-20 08:00:00,Hail,27.8,997.5,39.0,2.6,179.0
7916,2727367,shangdianzi_meo,2018-04-20 08:00:00,Hail,26.2,972.6,39.0,8.8,229.0
7917,2727368,pinggu_meo,2018-04-20 08:00:00,Sunny/clear,28.3,1002.9,36.0,3.0,129.0
7918,2727369,tongzhou_meo,2018-04-20 08:00:00,Hail,28.4,1003.9,40.0,3.8,113.0
7919,2727370,chaoyang_meo,2018-04-20 08:00:00,Sunny/clear,29.4,1002.0,31.0,4.7,196.0
7920,2727371,pingchang_meo,2018-04-20 08:00:00,Sunny/clear,28.1,996.8,35.0,4.9,157.0
7921,2727372,zhaitang_meo,2018-04-20 08:00:00,Sunny/clear,27.9,954.9,24.0,9.0,162.0
7922,2727373,mentougou_meo,2018-04-20 08:00:00,Sunny/clear,28.2,996.3,36.0,3.9,200.0
7923,2727374,beijing_meo,2018-04-20 08:00:00,Sunny/clear,29.5,1002.3,32.0,4.6,196.0
7924,2727375,shijingshan_meo,2018-04-20 08:00:00,Sunny/clear,27.9,998.6,36.0,4.9,207.0
7925,2727376,fengtai_meo,2018-04-20 08:00:00,Sunny/clear,29.0,999.8,36.0,2.8,225.0
7926,2727377,daxing_meo,2018-04-20 08:00:00,Sunny/clear,29.0,1001.8,34.0,5.8,199.0
7927,2727378,fangshan_meo,2018-04-20 08:00:00,Sunny/clear,28.1,1000.6,31.0,4.5,208.0
7928,2727379,xiayunling_meo,2018-04-20 08:00:00,Sunny/clear,25.3,960.0,41.0,5.1,217.0
7929,2728895,shunyi_meo,2018-04-20 09:00:00,Sunny/clear,28.4,1002.3,38.0,3.2,179.0
7930,2728896,hadian_meo,2018-04-20 09:00:00,Sunny/clear,29.0,1000.0,35.0,2.5,196.0
7931,2728897,yanqing_meo,2018-04-20 09:00:00,Sunny/clear,24.7,949.9,38.0,6.2,162.0
7932,2728898,miyun_meo,2018-04-20 09:00:00,Hail,27.7,997.5,38.0,3.8,164.0
7933,2728899,huairou_meo,2018-04-20 09:00:00,Hail,28.1,996.9,39.0,3.4,161.0
7934,2728900,shangdianzi_meo,2018-04-20 09:00:00,Sunny/clear,26.3,972.3,39.0,6.5,225.0
7935,2728901,pinggu_meo,2018-04-20 09:00:00,Hail,28.2,1002.6,36.0,3.9,124.0
7936,2728902,tongzhou_meo,2018-04-20 09:00:00,Hail,28.0,1003.4,40.0,3.7,115.0
7937,2728903,chaoyang_meo,2018-04-20 09:00:00,Hail,28.6,1001.5,38.0,3.3,107.0
7938,2728904,pingchang_meo,2018-04-20 09:00:00,Sunny/clear,28.3,996.7,35.0,4.8,180.0
7939,2728905,zhaitang_meo,2018-04-20 09:00:00,Sunny/clear,26.2,955.0,29.0,7.4,183.0
7940,2728906,mentougou_meo,2018-04-20 09:00:00,Sunny/clear,28.0,996.0,37.0,4.5,220.0
7941,2728907,beijing_meo,2018-04-20 09:00:00,Sunny/clear,29.3,1001.8,32.0,3.9,237.0
7942,2728908,shijingshan_meo,2018-04-20 09:00:00,Sunny/clear,28.0,998.1,35.0,4.0,199.0
7943,2728909,fengtai_meo,2018-04-20 09:00:00,Sunny/clear,28.9,999.3,37.0,3.6,207.0
7944,2728910,daxing_meo,2018-04-20 09:00:00,Sunny/clear,29.3,1001.2,33.0,2.7,222.0
7945,2728911,fangshan_meo,2018-04-20 09:00:00,Sunny/clear,28.1,1000.2,30.0,4.1,233.0
7946,2728912,xiayunling_meo,2018-04-20 09:00:00,Sunny/clear,24.7,959.7,44.0,3.4,199.0
7947,2730428,shunyi_meo,2018-04-20 10:00:00,Sunny/clear,27.5,1002.4,41.0,1.5,130.0
7948,2730429,hadian_meo,2018-04-20 10:00:00,Sunny/clear,27.6,1000.1,38.0,3.0,199.0
7949,2730430,yanqing_meo,2018-04-20 10:00:00,Sunny/clear,24.0,950.2,38.0,4.8,145.0
7950,2730431,miyun_meo,2018-04-20 10:00:00,Hail,27.2,997.5,39.0,2.3,163.0
7951,2730432,huairou_meo,2018-04-20 10:00:00,Hail,26.6,997.0,43.0,4.6,161.0
7952,2730433,shangdianzi_meo,2018-04-20 10:00:00,Sunny/clear,25.7,972.4,41.0,5.7,216.0
7953,2730434,pinggu_meo,2018-04-20 10:00:00,Sunny/clear,27.2,1002.5,35.0,5.0,126.0
7954,2730435,tongzhou_meo,2018-04-20 10:00:00,Hail,26.6,1003.5,39.0,3.8,117.0
7955,2730436,chaoyang_meo,2018-04-20 10:00:00,Hail,27.7,1001.6,40.0,3.3,100.0
7956,2730437,pingchang_meo,2018-04-20 10:00:00,Sunny/clear,27.7,996.9,36.0,3.6,166.0
7957,2730438,zhaitang_meo,2018-04-20 10:00:00,Sunny/clear,24.7,955.7,36.0,8.3,180.0
7958,2730439,mentougou_meo,2018-04-20 10:00:00,Sunny/clear,27.1,996.0,40.0,2.7,224.0
7959,2730440,beijing_meo,2018-04-20 10:00:00,Hail,28.1,1001.8,38.0,2.1,113.0
7960,2730441,shijingshan_meo,2018-04-20 10:00:00,Sunny/clear,27.0,998.3,39.0,1.7,212.0
7961,2730442,fengtai_meo,2018-04-20 10:00:00,Sunny/clear,27.9,999.4,40.0,2.8,261.0
7962,2730443,daxing_meo,2018-04-20 10:00:00,Sunny/clear,28.2,1001.1,38.0,2.0,255.0
7963,2730444,fangshan_meo,2018-04-20 10:00:00,Sunny/clear,27.1,1000.1,34.0,2.1,258.0
7964,2730445,xiayunling_meo,2018-04-20 10:00:00,Sunny/clear,23.9,959.9,47.0,0.8,252.0
7965,2731961,shunyi_meo,2018-04-20 11:00:00,Sunny/clear,25.8,1002.7,37.0,3.7,131.0
7966,2731962,hadian_meo,2018-04-20 11:00:00,Sunny/clear,25.5,1000.3,46.0,1.4,197.0
7967,2731963,yanqing_meo,2018-04-20 11:00:00,Sunny/clear,23.5,950.4,39.0,5.1,167.0
7968,2731964,miyun_meo,2018-04-20 11:00:00,Hail,26.1,997.8,37.0,2.6,173.0
7969,2731965,huairou_meo,2018-04-20 11:00:00,Hail,25.4,997.2,44.0,3.4,156.0
7970,2731966,shangdianzi_meo,2018-04-20 11:00:00,Hail,24.5,972.4,43.0,4.3,221.0
7971,2731967,pinggu_meo,2018-04-20 11:00:00,Sunny/clear,25.6,1002.9,32.0,3.9,125.0
7972,2731968,tongzhou_meo,2018-04-20 11:00:00,Sunny/clear,24.5,1003.8,35.0,2.8,115.0
7973,2731969,chaoyang_meo,2018-04-20 11:00:00,Hail,26.3,1002.1,39.0,2.6,101.0
7974,2731970,pingchang_meo,2018-04-20 11:00:00,Sunny/clear,26.1,997.1,41.0,1.0,213.0
7975,2731971,zhaitang_meo,2018-04-20 11:00:00,Sunny/clear,23.7,956.0,42.0,3.4,207.0
7976,2731972,mentougou_meo,2018-04-20 11:00:00,Sunny/clear,25.6,996.2,45.0,1.1,214.0
7977,2731973,beijing_meo,2018-04-20 11:00:00,Hail,26.4,1002.3,39.0,1.0,124.0
7978,2731974,shijingshan_meo,2018-04-20 11:00:00,Sunny/clear,25.8,998.5,42.0,1.5,223.0
7979,2731975,fengtai_meo,2018-04-20 11:00:00,Sunny/clear,25.5,999.6,48.0,0.6,266.0
7980,2731976,daxing_meo,2018-04-20 11:00:00,Sunny/clear,25.9,1001.4,45.0,0.7,299.0
7981,2731977,fangshan_meo,2018-04-20 11:00:00,Sunny/clear,24.8,1000.3,40.0,1.1,284.0
7982,2731978,xiayunling_meo,2018-04-20 11:00:00,Sunny/clear,21.6,960.2,55.0,1.2,185.0
7983,2733494,shunyi_meo,2018-04-20 12:00:00,Sunny/clear,24.6,1003.0,34.0,2.7,143.0
7984,2733495,hadian_meo,2018-04-20 12:00:00,Sunny/clear,23.1,1000.5,57.0,0.9,138.0
7985,2733496,yanqing_meo,2018-04-20 12:00:00,Sunny/clear,22.8,950.6,43.0,1.9,175.0
7986,2733497,miyun_meo,2018-04-20 12:00:00,Hail,25.0,997.9,33.0,2.3,143.0
7987,2733498,huairou_meo,2018-04-20 12:00:00,Sunny/clear,24.2,997.7,39.0,1.3,161.0
7988,2733499,shangdianzi_meo,2018-04-20 12:00:00,Sunny/clear,23.4,972.7,43.0,5.0,215.0
7989,2733500,pinggu_meo,2018-04-20 12:00:00,Sunny/clear,24.5,1003.4,31.0,4.8,100.0
7990,2733501,tongzhou_meo,2018-04-20 12:00:00,Hail,22.8,1004.4,45.0,2.4,114.0
7991,2733502,chaoyang_meo,2018-04-20 12:00:00,Sunny/clear,24.8,1002.4,35.0,2.5,125.0
7992,2733503,pingchang_meo,2018-04-20 12:00:00,Sunny/clear,25.3,997.2,44.0,2.1,113.0
7993,2733504,zhaitang_meo,2018-04-20 12:00:00,Sunny/clear,23.0,956.3,45.0,1.5,233.0
7994,2733505,mentougou_meo,2018-04-20 12:00:00,Sunny/clear,23.5,996.3,53.0,1.1,210.0
7995,2733506,beijing_meo,2018-04-20 12:00:00,Hail,24.5,1002.6,41.0,2.1,77.0
7996,2733507,shijingshan_meo,2018-04-20 12:00:00,Sunny/clear,23.2,998.6,51.0,0.3,235.0
7997,2733508,fengtai_meo,2018-04-20 12:00:00,Sunny/clear,23.6,999.7,55.0,0.1,0.0
7998,2733509,daxing_meo,2018-04-20 12:00:00,Sunny/clear,22.1,1001.8,60.0,1.2,91.0
7999,2733510,fangshan_meo,2018-04-20 12:00:00,Sunny/clear,21.4,1000.5,52.0,1.4,173.0
8000,2733511,xiayunling_meo,2018-04-20 12:00:00,Sunny/clear,19.9,960.5,61.0,0.7,17.0
8001,2735027,shunyi_meo,2018-04-20 13:00:00,Sunny/clear,23.1,1003.3,45.0,2.5,158.0
8002,2735028,hadian_meo,2018-04-20 13:00:00,Sunny/clear,23.9,1000.5,46.0,1.4,160.0
8003,2735029,yanqing_meo,2018-04-20 13:00:00,Sunny/clear,22.4,950.9,47.0,1.8,155.0
8004,2735030,miyun_meo,2018-04-20 13:00:00,Hail,24.1,998.3,34.0,2.8,154.0
8005,2735031,huairou_meo,2018-04-20 13:00:00,Sunny/clear,23.2,998.3,38.0,0.8,26.0
8006,2735032,shangdianzi_meo,2018-04-20 13:00:00,Sunny/clear,22.7,973.1,39.0,3.8,242.0
8007,2735033,pinggu_meo,2018-04-20 13:00:00,Sunny/clear,23.5,1003.8,36.0,3.0,107.0
8008,2735034,tongzhou_meo,2018-04-20 13:00:00,Hail,21.1,1004.6,52.0,2.8,116.0
8009,2735035,chaoyang_meo,2018-04-20 13:00:00,Hail,23.2,1002.5,44.0,2.1,148.0
8010,2735036,pingchang_meo,2018-04-20 13:00:00,Hail,24.1,997.4,40.0,3.3,101.0
8011,2735037,zhaitang_meo,2018-04-20 13:00:00,Sunny/clear,22.4,956.2,48.0,3.8,203.0
8012,2735038,mentougou_meo,2018-04-20 13:00:00,Sunny/clear,22.0,996.5,58.0,1.3,198.0
8013,2735039,beijing_meo,2018-04-20 13:00:00,Hail,23.4,1002.9,41.0,1.6,131.0
8014,2735040,shijingshan_meo,2018-04-20 13:00:00,Sunny/clear,22.8,998.6,54.0,1.8,197.0
8015,2735041,fengtai_meo,2018-04-20 13:00:00,Sunny/clear,23.2,999.9,53.0,1.5,84.0
8016,2735042,daxing_meo,2018-04-20 13:00:00,Hail,21.9,1002.1,53.0,1.2,116.0
8017,2735043,fangshan_meo,2018-04-20 13:00:00,Sunny/clear,20.4,1000.7,55.0,1.2,115.0
8018,2735044,xiayunling_meo,2018-04-20 13:00:00,Sunny/clear,18.6,960.5,67.0,0.1,0.0
8019,2736560,shunyi_meo,2018-04-20 14:00:00,Sunny/clear,22.0,1003.4,51.0,1.7,98.0
8020,2736561,hadian_meo,2018-04-20 14:00:00,Sunny/clear,22.4,1000.8,47.0,0.6,358.0
8021,2736562,yanqing_meo,2018-04-20 14:00:00,Hail,20.7,951.1,52.0,2.0,124.0
8022,2736563,miyun_meo,2018-04-20 14:00:00,Hail,22.0,998.4,45.0,0.9,311.0
8023,2736564,huairou_meo,2018-04-20 14:00:00,Sunny/clear,22.1,998.4,45.0,0.5,184.0
8024,2736565,shangdianzi_meo,2018-04-20 14:00:00,Sunny/clear,22.4,973.2,38.0,4.2,262.0
8025,2736566,pinggu_meo,2018-04-20 14:00:00,Sunny/clear,22.3,1003.6,42.0,4.7,88.0
8026,2736567,tongzhou_meo,2018-04-20 14:00:00,Hail,20.4,1004.1,58.0,3.6,114.0
8027,2736568,chaoyang_meo,2018-04-20 14:00:00,Hail,22.0,1002.3,50.0,2.2,104.0
8028,2736569,pingchang_meo,2018-04-20 14:00:00,Sunny/clear,23.5,997.5,38.0,4.0,103.0
8029,2736570,zhaitang_meo,2018-04-20 14:00:00,Sunny/clear,22.9,956.1,47.0,5.5,223.0
8030,2736571,mentougou_meo,2018-04-20 14:00:00,Sunny/clear,21.7,996.5,57.0,1.7,269.0
8031,2736572,beijing_meo,2018-04-20 14:00:00,Hail,23.1,1002.3,45.0,2.4,142.0
8032,2736573,shijingshan_meo,2018-04-20 14:00:00,Hail,22.1,998.8,55.0,1.3,302.0
8033,2736574,fengtai_meo,2018-04-20 14:00:00,Sunny/clear,23.4,999.6,48.0,0.8,196.0
8034,2736575,daxing_meo,2018-04-20 14:00:00,Hail,20.4,1001.7,57.0,1.9,128.0
8035,2736576,fangshan_meo,2018-04-20 14:00:00,Sunny/clear,21.1,1000.5,52.0,0.9,126.0
8036,2736577,xiayunling_meo,2018-04-20 14:00:00,Sunny/clear,18.2,960.3,69.0,0.4,159.0
8037,2738093,shunyi_meo,2018-04-20 15:00:00,Sunny/clear,21.2,1003.7,54.0,2.1,145.0
8038,2738094,hadian_meo,2018-04-20 15:00:00,Sunny/clear,21.3,1001.1,53.0,0.9,63.0
8039,2738095,yanqing_meo,2018-04-20 15:00:00,Hail,19.7,951.1,54.0,2.9,132.0
8040,2738096,miyun_meo,2018-04-20 15:00:00,Hail,22.2,998.7,47.0,1.0,233.0
8041,2738097,huairou_meo,2018-04-20 15:00:00,Sunny/clear,21.9,998.4,49.0,1.5,291.0
8042,2738098,shangdianzi_meo,2018-04-20 15:00:00,Sunny/clear,20.4,973.3,44.0,2.2,244.0
8043,2738099,pinggu_meo,2018-04-20 15:00:00,Sunny/clear,21.7,1003.8,46.0,4.8,80.0
8044,2738100,tongzhou_meo,2018-04-20 15:00:00,Hail,19.6,1004.5,63.0,2.7,97.0
8045,2738101,chaoyang_meo,2018-04-20 15:00:00,Hail,21.1,1002.8,54.0,1.5,61.0
8046,2738102,pingchang_meo,2018-04-20 15:00:00,Sunny/clear,22.7,997.9,44.0,2.0,97.0
8047,2738103,zhaitang_meo,2018-04-20 15:00:00,Sunny/clear,22.9,956.0,48.0,4.0,195.0
8048,2738104,mentougou_meo,2018-04-20 15:00:00,Hail,20.9,996.6,63.0,1.1,116.0
8049,2738105,beijing_meo,2018-04-20 15:00:00,Hail,21.8,1002.8,50.0,1.7,58.0
8050,2738106,shijingshan_meo,2018-04-20 15:00:00,Hail,21.2,999.1,54.0,1.0,22.0
8051,2738107,fengtai_meo,2018-04-20 15:00:00,Sunny/clear,21.0,1000.0,62.0,0.1,0.0
8052,2738108,daxing_meo,2018-04-20 15:00:00,Hail,20.8,1002.0,57.0,1.1,157.0
8053,2738109,fangshan_meo,2018-04-20 15:00:00,Hail,19.5,1000.8,57.0,0.8,251.0
8054,2738110,xiayunling_meo,2018-04-20 15:00:00,Sunny/clear,18.3,960.2,70.0,0.0,0.0
8055,2739626,shunyi_meo,2018-04-20 16:00:00,Sunny/clear,21.1,1003.8,53.0,1.2,123.0
8056,2739627,hadian_meo,2018-04-20 16:00:00,Sunny/clear,21.5,1001.4,53.0,1.0,336.0
8057,2739628,yanqing_meo,2018-04-20 16:00:00,Sunny/clear,19.3,951.4,55.0,1.4,339.0
8058,2739629,miyun_meo,2018-04-20 16:00:00,Hail,20.5,998.9,56.0,0.6,189.0
8059,2739630,huairou_meo,2018-04-20 16:00:00,Hail,21.1,998.5,53.0,2.1,308.0
8060,2739631,shangdianzi_meo,2018-04-20 16:00:00,Sunny/clear,18.9,973.7,51.0,0.6,295.0
8061,2739632,pinggu_meo,2018-04-20 16:00:00,Sunny/clear,21.1,1003.9,49.0,4.2,78.0
8062,2739633,tongzhou_meo,2018-04-20 16:00:00,Hail,18.8,1004.7,64.0,3.4,82.0
8063,2739634,chaoyang_meo,2018-04-20 16:00:00,Hail,19.8,1003.0,62.0,1.2,66.0
8064,2739635,pingchang_meo,2018-04-20 16:00:00,Hail,21.9,998.4,49.0,2.0,82.0
8065,2739636,zhaitang_meo,2018-04-20 16:00:00,Sunny/clear,23.1,956.2,48.0,3.2,229.0
8066,2739637,mentougou_meo,2018-04-20 16:00:00,Hail,20.8,996.8,59.0,0.8,153.0
8067,2739638,beijing_meo,2018-04-20 16:00:00,Hail,20.3,1003.0,56.0,2.7,60.0
8068,2739639,shijingshan_meo,2018-04-20 16:00:00,Hail,21.4,999.4,51.0,1.6,4.0
8069,2739640,fengtai_meo,2018-04-20 16:00:00,Sunny/clear,22.5,1000.2,51.0,2.1,80.0
8070,2739641,daxing_meo,2018-04-20 16:00:00,Hail,20.8,1002.1,59.0,1.0,16.0
8071,2739642,fangshan_meo,2018-04-20 16:00:00,Hail,18.9,1000.9,59.0,1.3,99.0
8072,2739643,xiayunling_meo,2018-04-20 16:00:00,Sunny/clear,20.0,960.0,62.0,1.1,119.0
8073,2741159,shunyi_meo,2018-04-20 17:00:00,Sunny/clear,21.0,1003.7,54.0,2.4,128.0
8074,2741160,hadian_meo,2018-04-20 17:00:00,Sunny/clear,20.8,1001.4,59.0,1.3,29.0
8075,2741161,yanqing_meo,2018-04-20 17:00:00,Hail,18.4,951.5,64.0,0.9,9.0
8076,2741162,miyun_meo,2018-04-20 17:00:00,Hail,20.1,998.8,57.0,0.8,312.0
8077,2741163,huairou_meo,2018-04-20 17:00:00,Hail,21.0,998.5,54.0,1.8,261.0
8078,2741164,shangdianzi_meo,2018-04-20 17:00:00,Sunny/clear,18.9,973.5,54.0,0.7,114.0
8079,2741165,pinggu_meo,2018-04-20 17:00:00,Sunny/clear,21.0,1003.7,50.0,4.3,84.0
